x,rho,beta,p.val.rob,p.val,n,ns,feature.set,feature,q.val,q.val.rob,y
EXP_PHACTR1,0.11963288881504552,0.028590962160485938,1.649945891396621e-8,1.03522883668854e-4,1048,59,EXP,PHACTR1,5.496928480417841e-4,2.7411490443497843e-7,CTNNB1
EXP_MDGA1,0.16353484326441514,0.05088473463609263,9.097654576384394e-9,1.0170810895741219e-7,1048,55,EXP,MDGA1,1.10369955616213e-6,1.6854602162564773e-7,CTNNB1
EXP_CILK1,-0.09244904976719344,-0.03933114171768499,0.00450264992788917,0.0027383096214594225,1048,19,EXP,CILK1,0.00927183955193956,0.011850641944813556,CTNNB1
EXP_CD83,0.14158386720649746,0.04506469889429171,3.0142241029767815e-7,4.20069301455286e-6,1048,49,EXP,CD83,3.234954839283734e-5,3.058420286117846e-6,CTNNB1
EXP_MDN1,-0.029775063638625563,-0.01535167378886907,0.3213586000325945,0.33556448820190987,1048,7,EXP,MDN1,0.45299597256787066,0.42119889117606985,CTNNB1
EXP_GLP1R,0.04716288788802447,0.04914401652138198,0.04902590689471783,0.12705392989894643,1048,12,EXP,GLP1R,0.2132416012290254,0.08953109845364812,CTNNB1
EXP_SAYSD1,-0.04546379684136358,-0.02754806996204377,0.1898732419456484,0.14134635491428613,1048,6,EXP,SAYSD1,0.23181790066315067,0.2754914809715479,CTNNB1
EXP_BACH2,0.13012405513236636,0.05386706442666856,2.7363072385580257e-7,2.384811379237063e-5,1048,51,EXP,BACH2,1.517656235916739e-4,2.8242301223382044e-6,CTNNB1
EXP_RBM24,0.07826637446719159,0.021639383772189026,0.001874687044471594,0.011258579066319066,1048,27,EXP,RBM24,0.03019443681024237,0.0055745709791256695,CTNNB1
EXP_CAP2,0.1243842173922855,0.02904747703429926,5.253733393693368e-5,5.4011773308832823e-5,1048,29,EXP,CAP2,3.1199416130804766e-4,2.534753838373591e-4,CTNNB1
EXP_ZNF451,0.028658052493803175,0.01844804720065113,0.29172001706670797,0.35401719776264085,1048,6,EXP,ZNF451,0.472413647557025,0.38948252930534155,CTNNB1
EXP_RAB23,0.05375407606682104,0.0222466874208281,0.03293977589771082,0.08197280175579974,1048,12,EXP,RAB23,0.15000676469901358,0.06414827726691125,CTNNB1
EXP_GPR63,0.07987358866614123,0.03783995788095505,0.006241309402012524,0.009687687656331547,1048,24,EXP,GPR63,0.02669763018127187,0.01570411968077492,CTNNB1
EXP_KHDRBS2,0.07369484432671973,0.06848874257943648,0.002472688005891296,0.017027725787060046,1048,27,EXP,KHDRBS2,0.04259074091756722,0.007083509078931728,CTNNB1
EXP_CCNC,-0.06442793595432879,-0.037588113603033234,0.04242982517619517,0.037033706030520724,1048,11,EXP,CCNC,0.07955772372430746,0.07927616124925285,CTNNB1
EXP_PRDM13,0.06485509356562139,0.03951873240765436,0.024620982009972755,0.0357950851930089,1048,25,EXP,PRDM13,0.07744829804342147,0.05004163503434376,CTNNB1
EXP_E2F3,0.1043958172482568,0.05479284151682705,8.21146155323728e-5,7.122827077938374e-4,1048,32,EXP,E2F3,0.0029217598035651076,3.7507665424032734e-4,CTNNB1
EXP_SIM1,0.09255799176315734,0.0606400024705215,3.7019088878702906e-6,0.002706644021274341,1048,45,EXP,SIM1,0.009177494959552732,2.5824712043541054e-5,CTNNB1
EXP_ASCC3,0.06239218104935416,0.03888472795218798,0.02290621248983951,0.043448929106497974,1048,16,EXP,ASCC3,0.09074373632782794,0.047088863149814864,CTNNB1
EXP_BVES,0.1893070716562904,0.05815495930356323,8.826940651994166e-12,6.531961143534818e-10,1048,71,EXP,BVES,1.0581401292537323e-8,7.275121427126509e-10,CTNNB1
EXP_COL9A1,0.03591233731482178,0.026727311123705785,0.06082183750565056,0.24540969398376206,1048,12,EXP,COL9A1,0.3568673887210297,0.10732064745297497,CTNNB1
EXP_WASF1,0.18336862786281868,0.05852830726732741,1.4102945041607093e-6,2.2334370655690438e-9,1048,47,EXP,WASF1,3.287121311834021e-8,1.1336030419742791e-5,CTNNB1
EXP_GPLD1,0.07099817843070667,0.04223472774811473,0.018392716766186926,0.021529367564743586,1048,22,EXP,GPLD1,0.05159719069133442,0.03907007071680844,CTNNB1
EXP_VNN1,-0.02748071208554487,-0.010657151354368259,0.3446462613618244,0.37414577180871744,1048,3,EXP,VNN1,0.49298658352024405,0.44543281817252234,CTNNB1
EXP_VNN2,0.1086720418971372,0.0411845483118141,4.722516244491592e-8,4.2465952748275645e-4,1048,52,EXP,VNN2,0.001885193740501485,6.44520472269224e-7,CTNNB1
EXP_ACOT13,0.06963298345990356,0.0321659245201148,0.008610446766867877,0.024179621322554936,1048,19,EXP,ACOT13,0.05646753005487165,0.02052502227705465,CTNNB1
EXP_RPS12,-0.04844808575173905,-0.027402430809318735,0.10906823020980888,0.11700947283589472,1048,9,EXP,RPS12,0.19982014557642983,0.17414636341191939,CTNNB1
EXP_C6orf62,0.14085441417190295,0.08567207777468115,6.858581072342751e-7,4.711244060970193e-6,1048,53,EXP,C6orf62,3.593732715763087e-5,6.193617626846772e-6,CTNNB1
EXP_B3GAT2,0.0329949112651612,0.0280714082616312,0.12624285359610463,0.28590210665901933,1048,8,EXP,B3GAT2,0.4017132635435169,0.1967711489261793,CTNNB1
EXP_GMNN,0.05430842374010958,0.025968369024012363,0.03286203875567806,0.07886394453142549,1048,14,EXP,GMNN,0.14556316438747707,0.06401164477933323,CTNNB1
EXP_EYA4,0.12645483851215084,0.02953589147862339,1.2805900460507518e-6,4.0378064902041876e-5,1048,44,EXP,EYA4,2.4158207669436953e-4,1.046775491924214e-5,CTNNB1
EXP_SOBP,0.05276577691171692,0.023177057597931656,0.06317868908526282,0.08776104131227813,1048,14,EXP,SOBP,0.1582677504549313,0.11076757609054691,CTNNB1
EXP_NR2E1,0.05746341367967335,0.03605128988526886,0.004629674977555429,0.06294640393546734,1048,22,EXP,NR2E1,0.12202592028671715,0.012148313157443164,CTNNB1
EXP_SNX3,0.03284426056063333,0.018771837186329632,0.19332636278505952,0.28810891010884,1048,8,EXP,SNX3,0.4038400651401162,0.2794936447006388,CTNNB1
EXP_TRIM38,0.1055357265413349,0.04193593042282825,2.9341534659991895e-4,6.216851215126141e-4,1048,26,EXP,TRIM38,0.0026096874069756835,0.0011287672350073384,CTNNB1
EXP_PEX7,-0.2212602774448404,-0.128005732447024,3.393576546460432e-7,4.348619560063566e-13,1048,45,EXP,PEX7,1.1498321766327702e-11,3.3867613307144397e-6,CTNNB1
EXP_PERP,-0.15567552557223358,-0.026566155460977046,3.6916928316996816e-8,4.093670907829971e-7,1048,59,EXP,PERP,3.995763354055181e-6,5.232788765469616e-7,CTNNB1
EXP_ARFGEF3,-0.1254623579893628,-0.041935291196759615,1.1649240420112324e-4,4.6445895326678844e-5,1048,29,EXP,ARFGEF3,2.733920458223805e-4,5.092511413666696e-4,CTNNB1
EXP_SLC16A10,-0.06883670413924042,-0.030387779604828982,0.029827617075133987,0.025852315797026106,1048,12,EXP,SLC16A10,0.05953396861204212,0.05890750662464989,CTNNB1
EXP_HECA,0.04598394342502301,0.022526495498536612,0.14187731084065403,0.1368456683281494,1048,9,EXP,HECA,0.22597189328307393,0.21703567623030243,CTNNB1
EXP_ADGRG6,-0.03168951095847887,-0.006026870308407302,0.17468012159257565,0.30540461262816837,1048,11,EXP,ADGRG6,0.4216470285149152,0.2571842413812789,CTNNB1
EXP_PHACTR2,-0.1244355018969718,-0.04316983014290159,5.322935936675663e-6,5.3626912173523996e-5,1048,44,EXP,PHACTR2,3.0998299968657597e-4,3.5338438344232615e-5,CTNNB1
EXP_EPM2A,0.11136748018217792,0.060543894050321886,1.0277058557475427e-4,3.0358711753401786e-4,1048,35,EXP,EPM2A,0.001414618846622936,4.5698139271367784e-4,CTNNB1
EXP_CCR6,-0.11708941464830104,-0.10051612260326463,0.00503017058714036,1.4524205488817003e-4,1048,11,EXP,CCR6,7.418409188000366e-4,0.013051253415283098,CTNNB1
EXP_UNC93A,-0.40289001774459954,-0.22449984696856665,9.880699294593182e-5,3.585438593170797e-42,1048,51,EXP,UNC93A,9.465557885970904e-40,4.4188537660520485e-4,CTNNB1
EXP_SLC22A2,0.04864286245660831,0.06457750899115826,0.005615234553458677,0.11554308085734899,1048,18,EXP,SLC22A2,0.19790635090695746,0.014322917121865609,CTNNB1
EXP_PHF1,0.23028285420842418,0.12458490530423386,7.414084570114062e-8,4.4309503591971406e-14,1048,53,EXP,PHF1,1.3513598785017128e-12,9.349050054745139e-7,CTNNB1
EXP_CUTA,0.08293499689145283,0.04701376723469473,0.0034171389114663934,0.007225572415299932,1048,17,EXP,CUTA,0.020936935607770133,0.009337444746492132,CTNNB1
EXP_PACRG,0.05556773425131909,0.04337050690213695,0.02438304615826452,0.072156832164445725,1048,18,EXP,PACRG,0.13579887429465703,0.04964163729244937,CTNNB1
EXP_QKI,0.3803589992928223,0.09641054115343206,1.999240588373341e-9,2.0634770117568354e-37,1048,49,EXP,QKI,4.200543083210059e-35,4.9097629333075535e-8,CTNNB1
EXP_C6orf118,0.05747378974900214,0.06702528549718947,0.014037299314654243,0.062898795745471,1048,20,EXP,C6orf118,0.12197554960268427,0.031126506469129223,CTNNB1
EXP_PDE10A,0.0827742194392222,0.018380431710875274,4.0318076810027636e-4,0.007339382931588879,1048,29,EXP,PDE10A,0.02119764342087619,0.0014893183773113839,CTNNB1
EXP_MDFI,-0.09673503872561987,-0.018474136677396183,0.001052643588708327,0.0017173417770492245,1048,23,EXP,MDFI,0.006245416845678798,0.0034150280481597337,CTNNB1
EXP_SMOC2,-0.155576172235686,-0.051761256888621626,0.009516473814175582,4.1645675796988057e-7,1048,10,EXP,SMOC2,4.060273157910619e-6,0.022359941811196028,CTNNB1
EXP_CCND3,0.04831542354651009,0.014781550111145018,0.10744275759884474,0.11801655678906608,1048,13,EXP,CCND3,0.20108992976079676,0.17206755039937704,CTNNB1
EXP_FAM120B,0.0543227692317604,0.03504583305365306,0.10693986943038859,0.07878478244068746,1048,7,EXP,FAM120B,0.14544882912126916,0.17144473231766255,CTNNB1
EXP_TBP,0.08459070927429692,0.055851960754434604,0.007094507207530312,0.006142333090633326,1048,19,EXP,TBP,0.01827771396606916,0.01745069060684702,CTNNB1
EXP_PRPH2,0.06355429033775828,0.043807219709767975,0.00413076465911774,0.0396807838728202,1048,20,EXP,PRPH2,0.08413182636656671,0.011003216093402702,CTNNB1
EXP_BICRAL,-0.04290132884831608,-0.02776933359527943,0.2122861954451104,0.16519220597500953,1048,6,EXP,BICRAL,0.26243194403126896,0.3020452680623651,CTNNB1
EXP_PPP2R5D,0.06362191847554971,0.03304212086544623,0.01781669272741657,0.03947030176482866,1048,15,EXP,PPP2R5D,0.08373809877179118,0.03805498557564707,CTNNB1
EXP_PTK7,0.08324654996955169,0.01644567291452183,0.029849723643643158,0.007009523731056709,1048,12,EXP,PTK7,0.020433559861962415,0.05892521681072495,CTNNB1
EXP_SRF,0.0710042055600793,0.041093261719012106,0.011800106852101639,0.021518250745775624,1048,16,EXP,SRF,0.05158518226456086,0.026794060660275405,CTNNB1
EXP_CUL9,0.10357849010000779,0.04658501647941002,1.657701312938495e-4,7.846230029989308e-4,1048,34,EXP,CUL9,0.0031768488518260085,6.90840101321066e-4,CTNNB1
EXP_DNPH1,-0.12878890543454863,-0.045546249513574916,7.452378515905464e-5,2.893228231137676e-5,1048,31,EXP,DNPH1,1.7958847976966264e-4,3.448791766769069e-4,CTNNB1
EXP_DUSP22,0.05818586306736712,0.023908380169037995,0.04688752345967376,0.05970193142983785,1048,17,EXP,DUSP22,0.11717084834923225,0.08622928882351036,CTNNB1
EXP_EXOC2,0.08274792046959409,0.04846253312900642,0.02045291610234331,0.007358151415391136,1048,17,EXP,EXOC2,0.021244587545189444,0.04276357758509993,CTNNB1
EXP_TMEM30A,0.10674603266956731,0.04984612589858084,1.355582004594385e-4,5.372913687698653e-4,1048,26,EXP,TMEM30A,0.0022942337212376878,5.832420053380882e-4,CTNNB1
EXP_GMDS,-0.3181344598674031,-0.1221654988022483,2.4162198711404402e-8,4.458894279729976e-26,1048,49,EXP,GMDS,4.4578389201371404e-24,3.7522473293004483e-7,CTNNB1
EXP_PRPF4B,0.06808661286528404,0.040755008866737434,0.034481912290116566,0.027518447706319712,1048,11,EXP,PRPF4B,0.06258604017310242,0.06667602803378342,CTNNB1
EXP_BTN2A1,0.10221021484725912,0.05445890933879336,7.085215451348066e-4,9.211426523859727e-4,1048,23,EXP,BTN2A1,0.0036500061572967623,0.002433166672072702,CTNNB1
EXP_LAMA4,0.08425812374131071,0.013144048291664634,0.0010696133859804515,0.006347411907290617,1048,26,EXP,LAMA4,0.01876568181724974,0.0034594566257531755,CTNNB1
EXP_TENT5A,-0.07191187309924678,-0.020493824718629584,0.009359222689017227,0.019900038932285563,1048,18,EXP,TENT5A,0.048378569467611064,0.022042574094457076,CTNNB1
EXP_CLIC5,-0.24121568974714763,-0.07699929898757896,1.144490126039453e-7,2.438967592809362e-15,1048,44,EXP,CLIC5,8.693838913102739e-14,1.349428134651961e-6,CTNNB1
EXP_FBRSL1,-0.157920503182859,-0.05259321365177709,2.1422044909565296e-5,2.7692816369195624e-7,1048,30,EXP,FBRSL1,2.786764892042461e-6,1.1668177652869608e-4,CTNNB1
EXP_ENPP5,-0.0336774335357951,-0.011727681984389,0.22176561144612011,0.2760473357095189,1048,7,EXP,ENPP5,0.3905296645857851,0.31261069339176084,CTNNB1
EXP_LY86,0.09466584696171304,0.03192481001704409,1.5292684806825467e-9,0.0021561514104682794,1048,53,EXP,LY86,0.007569153174999387,3.999770936472494e-8,CTNNB1
EXP_PRSS16,-0.19089799286090034,-0.04824972511559668,2.6642386731770648e-8,4.667021352800802e-10,1048,53,EXP,PRSS16,7.79960363767778e-9,4.0737535404524603e-7,CTNNB1
EXP_MEP1A,-0.342446057712244,-0.21602461483061022,5.0709310316434575e-5,3.331018449195762e-30,1048,33,EXP,MEP1A,4.263703614970575e-28,2.459903838950556e-4,CTNNB1
EXP_TBX18,0.08532958731837778,0.022930757009933345,0.0017753590957691853,0.005707898616852308,1048,29,EXP,TBX18,0.017184721138691482,0.005322297246649425,CTNNB1
EXP_PCDHB2,0.11904050230153566,0.03508846360422539,1.0181788737016948e-4,1.1208491779915085e-4,1048,34,EXP,PCDHB2,5.910695290681812e-4,4.533109420306676e-4,CTNNB1
EXP_HARS2,-0.053002008447344186,-0.03518828940261564,0.0530622282607544,0.08634838768273613,1048,12,EXP,HARS2,0.15615352223991327,0.09554933482827523,CTNNB1
EXP_NUDT12,-0.07261802870953707,-0.026402056091179658,0.005341742924887854,0.01871548232401533,1048,27,EXP,NUDT12,0.04603534566116801,0.013735213583762772,CTNNB1
EXP_CEP72,-0.12365602782866118,-0.05499760100318365,3.5137058200426113e-4,5.976631523359604e-5,1048,26,EXP,CEP72,3.4032368819268303e-4,0.0013219232584154967,CTNNB1
EXP_MAN2A1,-0.03628467040696949,-0.01486507705410495,0.18736525919254188,0.24054644416219975,1048,8,EXP,MAN2A1,0.3515198685836816,0.27271910917618775,CTNNB1
EXP_SEMA5A,-0.041532837522177256,-0.010868000160950205,0.13784903277381066,0.1791067101557541,1048,7,EXP,SEMA5A,0.27976213134802824,0.21170094423697863,CTNNB1
EXP_C7,0.037550557881658425,0.016315328309479682,0.026562477769451736,0.2245204432276353,1048,16,EXP,C7,0.3332306226962514,0.05339039072004003,CTNNB1
EXP_GHR,0.04880830623332389,0.02051299977398248,0.03938331357955426,0.11430889065743818,1048,17,EXP,GHR,0.1962169070962182,0.07456526963695079,CTNNB1
EXP_HMGCS1,-0.07779047030231354,-0.024972076171737453,0.008308296646845797,0.011765181447796423,1048,16,EXP,HMGCS1,0.03132437846548509,0.019917278681201276,CTNNB1
EXP_NME5,0.07151392145047325,0.03315229616929478,0.005921501954412866,0.0205959752327034,1048,25,EXP,NME5,0.049698600047380276,0.015008955448808847,CTNNB1
EXP_KIF20A,0.10226587232385398,0.0395042451418406,2.359282127712099e-4,9.151856406698994e-4,1048,24,EXP,KIF20A,0.0036289548427032668,9.348600100802913e-4,CTNNB1
EXP_MRPS30,-0.06493713883512578,-0.03976819488404854,0.028626842362663146,0.035561263761616294,1048,13,EXP,MRPS30,0.0770509249187316,0.056903426889359586,CTNNB1
EXP_HSPA9,-0.08170032992866125,-0.048370662502754715,0.0073938142014136135,0.008141634721226537,1048,17,EXP,HSPA9,0.02312727979990645,0.018073768047899945,CTNNB1
EXP_LOX,0.15057302093344563,0.024555596847999538,1.5470588444194256e-8,9.75092637499963e-7,1048,56,EXP,LOX,8.772718425558773e-6,2.595740440447926e-7,CTNNB1
EXP_APBB3,0.08904399154817798,0.03896160001536026,0.007186056484296891,0.003915405868156028,1048,19,EXP,APBB3,0.012519814070470146,0.017654283710031235,CTNNB1
EXP_TMCO6,-0.07573705691117753,-0.036267041029773864,0.015006017052370606,0.014189903600732103,1048,17,EXP,TMCO6,0.03664261214090931,0.03297459541121781,CTNNB1
EXP_SPARC,0.14826275271343686,0.014425454172030273,9.525121457491196e-7,1.4311116606642408e-6,1048,45,EXP,SPARC,1.2267916092634708e-5,8.12113860766127e-6,CTNNB1
EXP_IK,0.03829390745299519,0.026035954135988186,0.16553183674909247,0.21547255950505526,1048,7,EXP,IK,0.32286487809483977,0.2462428168438692,CTNNB1
EXP_HMGCR,-0.11390798759274065,-0.05134920989953809,2.625969520584729e-4,2.1975197188393029e-4,1048,26,EXP,HMGCR,0.0010666272096957444,0.001027045856939805,CTNNB1
EXP_FAF2,0.029387748791216195,0.019257111522414282,0.30826616095071546,0.3418915436621378,1048,5,EXP,FAF2,0.46006686219460663,0.40735687904139595,CTNNB1
EXP_HAND1,0.029964404030493146,0.012275846315608414,0.12204296662817823,0.3324990572012,1048,11,EXP,HAND1,0.44988174463032493,0.19130141610072357,CTNNB1
EXP_PCDHB3,0.0881169309985126,0.039225843044504015,7.744443952859273e-4,0.00430714649602319,1048,35,EXP,PCDHB3,0.013572090115033164,0.0026280402696828736,CTNNB1
EXP_PCDHB5,0.07143080390613327,0.02032750372629087,0.009110745799364663,0.020743977144861335,1048,26,EXP,PCDHB5,0.04999860739508946,0.02152337262668699,CTNNB1
EXP_PCDHB6,0.05522574060871339,0.02513438544897777,0.037506725447144465,0.0739304230819046,1048,21,EXP,PCDHB6,0.13842291981292776,0.07153331449993824,CTNNB1
EXP_PCDHB7,0.10272003987150778,0.055419022366472385,8.697400824108487e-7,8.678919110615478e-4,1048,45,EXP,PCDHB7,0.0034600995113959203,7.537845563334008e-6,CTNNB1
EXP_CLK4,0.05474855082311783,0.029235133322533916,0.062132832269165085,0.07646445464203121,1048,14,EXP,CLK4,0.14220621085655027,0.10916047977745796,CTNNB1
EXP_PCDHB15,0.06434169030641942,0.03591444443301036,0.010928974265742743,0.037288164112657514,1048,25,EXP,PCDHB15,0.07999248614112003,0.025140360679916866,CTNNB1
EXP_HAVCR1,-0.06323225845612715,-0.014852170360216587,0.01440591158060042,0.04069615287234624,1048,12,EXP,HAVCR1,0.08591805559554694,0.031825612194799256,CTNNB1
EXP_ITK,0.053346721129850935,0.02973203708438813,5.421753897205526e-4,0.08431998694758645,1048,22,EXP,ITK,0.15333876864346363,0.0019269237241730031,CTNNB1
EXP_RNF130,0.061564909054892,0.016253369945410007,0.08829441338905802,0.04631161906222419,1048,6,EXP,RNF130,0.09554103976499878,0.14644408615612978,CTNNB1
EXP_THG1L,-0.09806340306779213,-0.06076184735762075,0.0015975148008518024,0.0014805726996743192,1048,22,EXP,THG1L,0.005487114791335227,0.004861601238327099,CTNNB1
EXP_ARSB,0.15143045994469356,0.060950520387662244,2.8580971452169494e-5,8.444310447701234e-7,1048,30,EXP,ARSB,7.720512409326842e-6,1.4987712403968212e-4,CTNNB1
EXP_CLINT1,0.040336435395356016,0.024665775755558297,0.15502941742303336,0.19196873853749652,1048,7,EXP,CLINT1,0.29532038662747345,0.2334976855749306,CTNNB1
EXP_THBS4,0.12396298159365421,0.0498700344597433,1.719076449682127e-5,5.727327588843958e-5,1048,44,EXP,THBS4,3.2814149522247376e-4,9.714219295595056e-5,CTNNB1
EXP_CNOT6,-0.058878029023801556,-0.035084714049081735,0.07433823731642768,0.0567246165475286,1048,10,EXP,CNOT6,0.11243771951983145,0.12688340819258126,CTNNB1
EXP_BTNL8,-0.24438250784845567,-0.18995238138809012,0.0015232567958263583,1.024566460120483e-15,1048,27,EXP,BTNL8,3.813012094756758e-14,0.004673496789954994,CTNNB1
EXP_TTC1,0.03198785174508153,0.021197251573968304,0.22734950751899735,0.30087156406137355,1048,7,EXP,TTC1,0.4169216719741628,0.3191241404869136,CTNNB1
EXP_RASGRF2,-0.08805898935132633,-0.03344278430651921,0.011221302153151595,0.0043327703017474115,1048,15,EXP,RASGRF2,0.013637572097303327,0.02571129931918217,CTNNB1
EXP_CCNG1,-0.09058447649604359,-0.0388932272504239,0.002281497293796986,0.003335349389261526,1048,25,EXP,CCNG1,0.010963825541043335,0.00660297675162622,CTNNB1
EXP_DROSHA,0.06239211566681414,0.037682299657725696,0.019181613321182064,0.04344914931889963,1048,18,EXP,DROSHA,0.09074373632782794,0.040526764871163204,CTNNB1
EXP_CDH6,0.08310790329568153,0.01641711323959227,2.0338440070293064e-4,0.007104943511790084,1048,37,EXP,CDH6,0.02066536849289125,8.236775729330575e-4,CTNNB1
EXP_ARRDC3,0.15337106732482966,0.05467111207313103,5.736588376774092e-8,6.07955062452205e-7,1048,51,EXP,ARRDC3,5.716198517079831e-6,7.507776701314876e-7,CTNNB1
EXP_SUB1,0.038801000349408483,0.019370137237015316,0.13204546433531578,0.20945272846778126,1048,11,EXP,SUB1,0.3158010828987999,0.20413946064685656,CTNNB1
EXP_NPR3,0.12154478533442781,0.03366445604193731,1.5369899662942332e-7,7.990461584471265e-5,1048,55,EXP,NPR3,4.371983126011221e-4,1.7393826169127503e-6,CTNNB1
EXP_FAM172A,0.07990499014632423,0.04155335856649385,0.008803394632467236,0.009659043414672145,1048,16,EXP,FAM172A,0.026627377636531335,0.020911311079736598,CTNNB1
EXP_SLC27A6,0.06450205825415342,0.03274180236560474,0.01467899926560346,0.03681619772228328,1048,28,EXP,SLC27A6,0.07915084320087774,0.0323696647861702,CTNNB1
EXP_IRX4,0.12432931593277184,0.048486717166540225,7.766452807486571e-10,5.4426673054251e-5,1048,68,EXP,IRX4,3.1394389057013897e-4,2.351648506008837e-8,CTNNB1
EXP_LNPEP,0.08181445166788258,0.04314698739640015,0.0014241204592104868,0.00805280687783145,1048,27,EXP,LNPEP,0.022909618623983868,0.0044142247805577664,CTNNB1
EXP_PDE4D,-0.07797451430405124,-0.022252248898745497,0.002932667459766562,0.011566919603524142,1048,23,EXP,PDE4D,0.030873236022884835,0.008202342228143656,CTNNB1
